gene_name,baseMean,log2FoldChange,lfcSE,pvalue,padj,contrast,direction
LINC01451,98.69881354542544,-1.3630220266623865,0.2174043171405758,5.318005439329934e-13,1.4065951724513414e-11,LSvsNL,down
FUT7,42.69875694626007,1.3273622295502205,0.2961376930664673,1.2300897029846742e-7,1.096381374766373e-6,LSvsNL,up
LINC02660,37.674443167693674,-2.043318188520224,0.30443599759665085,2.1266471880348367e-15,8.772015856873821e-14,LSvsNL,down
CALML3,2427.9308568968822,1.2093164409298462,0.18173030140298826,8.275553606419812e-14,2.5392390755065535e-12,LSvsNL,up
IL2RA,44.92927671376691,2.4246667363343613,0.4144674347322125,6.803845384337681e-13,1.7736808455522215e-11,LSvsNL,up
PRKCQ,28.729716685688917,1.4433644665521177,0.34072824192039247,8.83351474213398e-8,8.149742678006169e-7,LSvsNL,up
LINP1,11.001196725065189,1.4526493076908082,0.5529462472538242,3.7158653931039946e-5,1.8379658424360468e-4,LSvsNL,up
MCM10,189.9553720199993,1.2522632876309667,0.1794137993002501,1.0232468734706557e-13,3.087363205455073e-12,LSvsNL,up
C10orf67,57.238545579985875,-1.761636637376388,0.23948376533845228,3.5961540009583295e-17,2.070393538431592e-15,LSvsNL,down
ENKUR,39.59480971499996,2.751934372487877,0.4239721065369276,1.1443190091829016e-15,4.9586142597385684e-14,LSvsNL,up
MYO3A,16.47913751248781,-1.3691556396656004,0.5309741928839812,6.438782887313054e-5,3.000774873655366e-4,LSvsNL,down
MKX,6.964843555901485,1.102324333760805,0.7709815221892734,0.0010657882851166022,0.003580389387506144,LSvsNL,up
FZD8,17.226341659058395,-1.1958153904696314,0.28569619263870305,3.12806216526424e-7,2.5019890455891143e-6,LSvsNL,down
"NAMPTP1",153.35165162249336,1.2154973958592084,0.17891725213504678,2.548544530919586e-13,7.234048090988294e-12,LSvsNL,up
ANKRD30A,11.299734433934164,-4.357158506575948,0.7303937271215758,5.276448833975129e-15,2.0180558885435864e-13,LSvsNL,down
CUBNP3,9.034118935425587,-3.3978637763878234,0.7211103929820208,1.6533578350290782e-9,2.2226203965452784e-8,LSvsNL,down
MSMB,203.30476263853015,-2.5526857592569105,0.31530388107902396,3.22290313201852e-22,3.697940896477306e-20,LSvsNL,down
LINC00842,221.96540030233552,-1.2576464646584837,0.1810631108415556,4.004178457117407e-15,1.5645103022017727e-13,LSvsNL,down
C10orf71,5.536614628665034,-3.1131361635762564,0.5663558372351162,2.8394545651890816e-12,6.580829762535662e-11,LSvsNL,down
SLC16A9,69.30864399754444,1.8186775536565414,0.5209527508833243,2.970024122559115e-7,2.3908400705956356e-6,LSvsNL,up
LINC01515,320.6017278023502,-1.3772107941467924,0.16981505612101605,1.7136206094385854e-18,1.1585070784059284e-16,LSvsNL,down
SRGN,336.1342930170712,1.4929293086593798,0.25341909974212046,1.268831226634926e-11,2.5873676064534235e-10,LSvsNL,up
LRRC20,113.86168120588944,2.191859673877654,0.253312964917594,9.299828738592357e-23,1.1223859973176686e-20,LSvsNL,up
PALD1,139.75447532466734,1.167252160899337,0.1809412474781357,2.0041196941128558e-12,4.8019297317912885e-11,LSvsNL,up
ADAMTS14,56.458800642378854,1.0336737036469748,0.2761336627388745,4.018357280337106e-6,2.5278415122985507e-5,LSvsNL,up
TBATA,30.057328247954278,-2.2809449661317767,0.3684541566657928,1.1532752136405351e-14,4.138835474855779e-13,LSvsNL,down
SPOCK2,61.73679004569864,1.1920352196171478,0.3508043704052197,1.1875723610006678e-5,6.633224709559095e-5,LSvsNL,up
MAT1A,76.80409104826882,-1.2490615130248592,0.2687272221344211,2.0716928316932706e-8,2.162337687814123e-7,LSvsNL,down
CERNA2,70.99589174893165,4.236537869774181,0.3516188491444209,2.3586387588090043e-40,1.5371720518910044e-37,LSvsNL,up
C10orf99,1962.53224865903,2.9656633877559018,0.22194935415347244,3.099579974298192e-46,3.1563410325775278e-43,LSvsNL,up
CDHR1,4526.582367788048,-1.028708376418901,0.1585640932197953,4.957802270617546e-13,1.3198933397903868e-11,LSvsNL,down
LRIT2,73.35011430803027,-1.065841911935805,0.21372897432359522,1.0609383661045922e-8,1.1791179262579892e-7,LSvsNL,down
SNCG,456.1961337301848,-1.1654636360216653,0.16238084024670024,1.6743075951536743e-15,7.104034804124692e-14,LSvsNL,down
CH25H,65.46496824188102,2.295436714010948,0.35026897559415304,1.1121487614260801e-14,4.0089026039635234e-13,LSvsNL,up
CEP55,166.84251562510724,1.4180072437567706,0.18164204449141455,1.0752660709041983e-16,5.653063598111264e-15,LSvsNL,up
CYP2C9,59.3346602746074,-1.773556871017981,0.37440315121435547,3.0360544568994203e-9,3.8316371236454104e-8,LSvsNL,down
ANKRD2,59.626844766299975,-1.5385033548107512,0.3694736651588204,4.805187844295886e-8,4.676877272826336e-7,LSvsNL,down
PDZD7,79.03028075899152,-1.2501093034519304,0.2511061104123021,5.682264863260881e-9,6.699069567084626e-8,LSvsNL,down
NPM3,489.98246236705563,1.0539038973900345,0.22678774789676662,1.7474795585147266e-7,1.4985097077305495e-6,LSvsNL,up
ELOVL3,948.4327953420506,-1.5598689518947906,0.6691930044832761,1.255809850764173e-5,6.980863151996135e-5,LSvsNL,down
INA,112.50232350059447,1.9533753364645658,0.25866777071059927,2.775355411313176e-17,1.6324500258673493e-15,LSvsNL,up
CASC2,18.08462089346686,1.0220100325425086,0.295429033530639,1.0493528010195368e-5,5.9221008614517886e-5,LSvsNL,up
BTBD16,489.78641419935315,-1.0095610466716907,0.18348951929245272,6.82514060904676e-10,9.919894374950835e-9,LSvsNL,down
VENTX,14.268881155012249,1.0233360961907467,0.3472524668762339,6.459561729388266e-5,3.008824240163537e-4,LSvsNL,up
ADAM8,122.61052417980218,1.304406529041877,0.24799081281193436,1.2388200167769637e-9,1.7163345691621655e-8,LSvsNL,up
IRF7,938.5769614403426,1.0777018523009663,0.18222386052055187,1.9884201825054202e-10,3.2724575791475565e-9,LSvsNL,up
IFITM10,27.983578712808242,1.0714857799940092,0.2157879273567685,1.3228032565614482e-8,1.441634345094025e-7,LSvsNL,up
SYT8,5696.662895346839,-1.3083567922913597,0.20730879679171402,2.853053232585508e-13,8.056290523139633e-12,LSvsNL,down
TNNI2,451.8984564589457,-1.3051806724015185,0.2342614422125115,2.3347575605814836e-11,4.555713165814864e-10,LSvsNL,down
TNNT3,88.18772684943269,-1.2659962355146452,0.24822152069611986,2.2840552794990513e-9,2.972373216364061e-8,LSvsNL,down
GVINP1,18.76680694730543,1.0586725557500996,0.3286060487580842,1.4775831453079951e-5,8.084037000168961e-5,LSvsNL,up
SYT9,11.330014491971982,-2.8666468276726844,0.5531487871787211,4.453868106796436e-12,9.899982682678626e-11,LSvsNL,down
OVCH2,156.01345778553204,-1.2607091829975532,0.234576218190969,8.590170559954386e-10,1.2277162187134807e-8,LSvsNL,down
SAA2,32.53007723574578,1.0671695587868975,1.4459561648660915,2.3868853845093483e-4,9.63804797269165e-4,LSvsNL,up
SAA1,288.5816903316847,1.0168523939876377,0.8629558266161832,2.7454623940112124e-4,0.001083619641124629,LSvsNL,up
SVIP,278.6802289259565,-1.0063251798764483,0.13590153303439423,1.4112978320453145e-15,6.083141687173097e-14,LSvsNL,down
LUZP2,32.5538726290621,1.036663225368189,0.371728901204417,6.938796764993077e-5,3.2099323024427085e-4,LSvsNL,up
ELF5,239.82095584295817,1.074460925953338,0.3450724088341986,3.3507966693224705e-5,1.6787279526360563e-4,LSvsNL,up
EHF,2657.381257265824,1.083510657869037,0.12796006043485986,2.226280249003949e-19,1.7190892936976937e-17,LSvsNL,up
LINC02687,28.974242397065197,2.6582418772617507,0.3990055049849977,7.042341361563679e-16,3.1784173906913306e-14,LSvsNL,up
CHST1,11.641425737323171,1.2217250253232546,0.5573308608980171,1.6237101155177385e-4,6.846560277466489e-4,LSvsNL,up
CHRM4,6.592799309950223,-3.9731273037468027,0.6029982027078773,3.439596125819706e-14,1.1367411699387518e-12,LSvsNL,down
LRP4,1285.1219550641829,-1.0357504071200199,0.1330201564485317,6.784030497797583e-17,3.746854539003933e-15,LSvsNL,down
GLYATL2,22.5949381006729,1.4351621950740325,0.3413869979008519,3.5283234031089723e-7,2.7811791585319055e-6,LSvsNL,up
TCN1,555.9604595149889,6.449583921652466,0.6160540931923534,5.549941582698451e-47,6.028346547127057e-44,LSvsNL,up
MS4A7,235.68146499033418,1.2152249244759483,0.2522782165257859,1.4343174621748361e-8,1.5507189390321567e-7,LSvsNL,up
MS4A14,8.705315596795261,1.307594837824781,0.6106714344725688,2.4118192047519583e-4,9.721863014107783e-4,LSvsNL,up
CD6,62.430041261880014,1.1305864025902268,0.3187120066614032,6.848171718185177e-6,4.041190213849732e-5,LSvsNL,up
FADS2,5330.460671853381,-1.7276656848957959,0.6599019508607306,9.85666065427846e-7,7.006002220854712e-6,LSvsNL,down
CHRM1,146.6901373350971,-1.1999263085087823,0.28579840983755184,1.5943384989821325e-7,1.3854163820755139e-6,LSvsNL,down
RPS6KA4,113.09292507181917,1.05467269268985,0.1686826575635752,9.169016757332144e-12,1.9264697331195977e-10,LSvsNL,up
RASGRP2,46.386870615657905,1.2980391815293886,0.20320697286428938,2.882054824895194e-12,6.660612661279063e-11,LSvsNL,up
CDCA5,295.9783902841184,1.004152264349597,0.21449491259378284,1.6086905684428335e-7,1.394911944206444e-6,LSvsNL,up
FOSL1,386.64665192252625,2.9740020346472926,0.33790522596437333,1.7238306527285136e-26,3.425167417671423e-24,LSvsNL,up
SYT12,72.31230637745804,1.1797789199407793,0.2567577361806161,7.767754513840163e-8,7.248569547193459e-7,LSvsNL,up
PITPNM1,116.70340815892547,1.2096208305382656,0.18317013670670035,1.2500058880169191e-12,3.12367268918093e-11,LSvsNL,up
LINC02747,68.09106866007664,-2.079383255720828,0.29670189668421953,7.644650711137494e-16,3.4312477696022917e-14,LSvsNL,down
CCND1,9709.388611745537,-1.0412489515085503,0.0940498542675437,9.05919672773423e-31,2.733360968240256e-28,LSvsNL,down
P2RY2,214.4214125644865,1.0756667051513535,0.19842587076454687,1.9352525868156996e-9,2.563501658291723e-8,LSvsNL,up
P2RY6,114.67897451258352,1.1899942702726107,0.23263966154736052,2.951519354285919e-9,3.735847763076765e-8,LSvsNL,up
MOGAT2,78.16294018990034,-1.8537558708109207,1.059134839964327,3.8097849866807684e-5,1.8809947511512048e-4,LSvsNL,down
LRRC32,154.78509452930862,1.0723703626464554,0.2925246956254851,4.238833413238763e-6,2.643800817392198e-5,LSvsNL,up
MYO7A,22.55096649430353,1.2254071440553322,0.407879849717918,4.774068329240538e-5,2.3026611985883978e-4,LSvsNL,up
THRSP,872.5015169966944,-2.00135820418039,1.3107637301211332,1.3544145460247845e-7,1.1947740226519661e-06,LSvsNL,down
KCTD21,70.35024069145592,1.058494458817116,0.16804625506464418,1.3821569215916761e-11,2.7905183052655735e-10,LSvsNL,up
DLG2,761.0298804717434,-1.0918368814438328,0.14866221501004584,2.600650003739162e-15,1.0566680925416998e-13,LSvsNL,down
CTSC,4214.9056978273875,1.622735036468001,0.14255372039903205,7.525936453632235e-33,2.665653970413696e-30,LSvsNL,up
NOX4,17.433202698800788,1.6690331821168976,0.3929185993259746,4.5742485239732505e-8,4.4815532893022355e-7,LSvsNL,up
HEPHL1,379.151198072278,3.2791359944400753,0.39353421403389477,4.742416590086558e-26,8.984673663055847e-24,LSvsNL,up
CEP126,210.39864116728242,-1.1558742884747173,0.16168333066661786,5.08197762694948e-15,1.9528457895256577e-13,LSvsNL,down
MMP12,453.6610771250525,4.515235826095298,0.8454523696761106,9.742165028925734e-16,4.3132906200077986e-14,LSvsNL,up
SLN,18.744949237408317,-2.666792910030923,0.910597377956768,2.0456464640824253e-7,1.7180266927471626e-6,LSvsNL,down
HTR3A,306.79262993995667,2.6714817341492467,0.4064377918555458,1.0737015422398174e-16,5.653063598111264e-15,LSvsNL,up
ZBTB16,1124.726789915629,-2.143599000589311,0.2657342503867232,2.175885569471416e-21,2.2872066827998567e-19,LSvsNL,down
FXYD6,179.00119798073007,-1.1585209303581112,0.22213611895909763,2.2557428085104874e-9,2.9425794699008307e-8,LSvsNL,down
TMPRSS4,994.127558355297,2.2659932604546813,0.3019928557325394,5.334364080536413e-19,3.9505815438263535e-17,LSvsNL,up
JAML,338.330163353473,1.1175925430877647,0.21556948091847106,2.084797524198118e-9,2.7327116702944438e-8,LSvsNL,up
MPZL2,4655.8394960553815,1.445826191312383,0.1599312058210148,1.1990914844995305e-21,1.3200538889831655e-19,LSvsNL,up
CD3E,25.48789555093057,1.1502343355537363,0.3092854435707341,3.4282755372173694e-6,2.1939078290605892e-5,LSvsNL,up
CD3D,129.0919716829984,1.5018829310204533,0.30501645890381285,4.5194564605497496e-9,5.4585251380086784e-8,LSvsNL,up
CD3G,98.16742705139475,1.4931646205595024,0.31009858186414857,4.282496922922018e-9,5.199308671025964e-8,LSvsNL,up
H2AX,179.9741933604081,1.004640946990822,0.17329889047303668,2.4357674296454496e-10,3.93709908047751e-9,LSvsNL,up
ABCG4,71.73730697738665,4.1617628331433325,0.4739885329076239,5.551765906276535e-26,1.0278968398973136e-23,LSvsNL,up
NLRX1,1435.0902527011906,1.1101800750879645,0.09922946051814903,2.2386781530366984e-30,6.399084762706479e-28,LSvsNL,up
THY1,882.2691494129443,1.7717877350588882,0.30611830021302777,3.873821310054232e-12,8.753976505508127e-11,LSvsNL,up
GRIK4,12.633961898536326,-1.440097685857415,0.4101329566207707,3.4639817677736314e-6,2.2132805859739522e-5,LSvsNL,down
CRTAM,12.212049564217919,1.1451952947647415,0.6353155376935704,5.614646565135349e-4,0.002035137630383765,LSvsNL,up
ACRV1,14.200821848376215,1.3357450825674786,0.31341236677502066,1.941113612264402e-7,1.6386820769235184e-6,LSvsNL,up
ETS1,112.83496327200196,1.3456159816012883,0.20253253639458302,7.590163222858427e-14,2.337741576371122e-12,LSvsNL,up
SENCR,9.659110095425614,1.6288401077789736,0.36043325876795884,4.490849160693451e-8,4.402491298145512e-7,LSvsNL,up
LINC01395,14.417282038094724,1.1604209804683547,0.32080674150302213,4.870352341965785e-6,2.988800403301263e-5,LSvsNL,up
TMEM45B,2247.872896472048,1.341729320541311,0.11471552183898506,2.2431991386200424e-33,9.137110891384087e-31,LSvsNL,up
NTM,147.848774452004,-1.1578221838619545,0.15086404462113967,9.794397992228785e-17,5.241627218116646e-15,LSvsNL,down
VWF,751.3530285413348,1.2013431224153346,0.14014694411497108,4.439528805653934e-20,3.747836416089096e-18,LSvsNL,up
CD27,38.55348661234312,1.063911292987543,0.2739905517312914,2.1500940422907014e-6,1.4286901399283196e-5,LSvsNL,up
KLRB1,20.424374073276294,1.3752067911910677,0.2936119418850936,3.595200619584809e-8,3.5870547271828103e-7,LSvsNL,up
KLRF2,81.56242349322953,-1.8258187470034677,0.26640395061493144,9.951187311651778e-16,4.3938941698846185e-14,LSvsNL,down
CLEC2A,1165.379457578957,-1.378571696776479,0.20041778851620562,3.5344179763852416e-15,1.3909727557788585e-13,LSvsNL,down
CLEC9A,12.910853058723362,1.394387782454569,0.41323625866259234,8.889706622957854e-6,5.1035937282541336e-5,LSvsNL,up
CLEC7A,478.89889750882554,2.282349804724017,0.210330771595895,1.3655732829812643e-30,3.973086696359596e-28,LSvsNL,up
KLRC1,7.620071460600149,1.1434150616462615,0.667934039908149,5.765979999956995e-4,0.002082116847058939,LSvsNL,up
FAM234B,1036.2085732664186,-1.3264049104215618,0.13017239392400265,1.0840772770911761e-26,2.2358064652717126e-24,LSvsNL,down
GSG1,7.507368047367709,-1.0418234591496527,0.33539850036427343,3.934625103205319e-5,1.936177795425076e-4,LSvsNL,down
PLBD1,3276.3980236020498,1.297091022614823,0.13194521168826331,1.9384598331774564e-24,3.0663423361126503e-22,LSvsNL,up
PLCZ1,20.50637057458319,-1.4692746024141579,0.28983608139171985,4.222237099558833e-9,5.137633238469908e-8,LSvsNL,down
PDE3A,15.945498962175968,1.0487531704307391,0.3816252156355093,1.0805662975305387e-4,4.788051859033197e-4,LSvsNL,up
SOX5,209.77821831782097,-1.2205962499157283,0.1951869140874704,1.9069482274058793e-12,4.5893511771231893e-11,LSvsNL,down
ARNTL2,684.84169694389,1.160286927995313,0.14518650918035747,7.417855472496345e-17,4.0830783518034784e-15,LSvsNL,up
SMCO2,11.71812422478267,1.1845462356327656,0.2825572303329202,4.093661774752781e-7,3.1897671590649e-6,LSvsNL,up
TWF1,1423.1295290192988,1.019322319507606,0.14720744112450393,2.9929555872010707e-13,8.393154110545103e-12,LSvsNL,up
NELL2,688.3280311565657,1.8164570422854585,0.281331995617045,4.388194584476769e-13,1.1815170211290855e-11,LSvsNL,up
DBX2,27.35743186733407,-1.5308648250356547,0.6007711208174392,8.09472759192765e-6,4.685165067683027e-5,LSvsNL,down
RND1,15.215039647262085,2.2169683423708655,0.3987844798297061,6.048455270189241e-12,1.31221680049525e-10,LSvsNL,up
DHH,12.472367594473146,2.1303666416152227,0.402661981962606,2.5440516032261e-10,4.095872803494353e-9,LSvsNL,up
TUBA1C,3314.506406709283,1.091695286247841,0.11327320193026733,1.1452632188133271e-23,1.5813367478072488e-21,LSvsNL,up
FAIM2,139.59351624950546,1.7123984329244837,0.49840373547260614,2.676021753622826e-7,2.1843899013916184e-6,LSvsNL,up
AQP5,250.77447274140988,1.2728182200422886,0.5772707007972302,6.487620688287031e-5,3.0200801106931597e-4,LSvsNL,up
FAM186A,5.307885502626046,-1.2967250888322253,0.46819908213228195,4.659396588597013e-5,2.2546940486489793e-4,LSvsNL,down
GALNT6,1402.6093594722483,1.2476071011993082,0.12901182913155593,5.260465795538475e-24,7.721510739343096e-22,LSvsNL,up
SLC4A8,22.57007616666563,1.2284042595794382,0.2820366588795712,3.389984262665465e-7,2.6903562392405466e-6,LSvsNL,up
KRT6B,14505.553550303965,3.1091239161380013,0.4244684336568301,5.989307554585019e-21,5.8433405980151925e-19,LSvsNL,up
KRT6C,10293.348569092554,7.5312069215696855,0.5649100239240937,1.9000938973515917e-77,1.0319409956516494e-73,LSvsNL,up
KRT6A,81655.77913519772,4.429318163457149,0.4024579632975283,1.3328220334446559e-42,1.1429299679428303e-39,LSvsNL,up
KRT77,2001.7209968143468,-2.3746617328006305,0.18890451396383354,7.816950971365587e-45,7.491857775085852e-42,LSvsNL,down
MMP19,225.52177942548926,1.1278768875947371,0.26907942097959486,4.24506571884333e-7,3.2888661796060095e-6,LSvsNL,up
RDH16,245.49257484036139,1.3046467663127375,0.18890991312359168,6.424844018584612e-14,1.9939044494247447e-12,LSvsNL,up
ARHGAP9,126.77728595717203,1.0120248687315063,0.22146482651048202,2.0161521432581395e-7,1.6976313627961173e-6,LSvsNL,up
CYP27B1,73.89258925736935,1.8268182703615712,0.298330300824207,1.2769756382730132e-12,3.176452530440031e-11,LSvsNL,up
AVPR1A,13.396420041504548,1.0907701269455687,0.3927057380352202,7.193055347002992e-5,3.3106342025062075e-4,LSvsNL,up
C12orf56,170.82405184617645,1.0104380572177554,0.19752724617132167,1.1304413495611943e-8,1.2486970107390196e-7,LSvsNL,up
WIF1,652.1386042752828,-2.4202910637523405,0.3552235134479744,4.919023285019516e-17,2.779251513237839e-15,LSvsNL,down
HMGA2,20.44953972096594,1.2960095737284778,0.278666742304858,1.4951284316073415e-8,1.6100546950547531e-7,LSvsNL,up
IL22,32.656558564576194,5.187808255359757,0.8121464755707591,1.3657292579866369e-17,8.460770646530903e-16,LSvsNL,up
LYZ,518.8404997961172,1.6238847864707375,0.25472075199047806,1.6151698178152726e-13,4.741614746245808e-12,LSvsNL,up
CSRP2,1204.6096196781107,1.0869392812152852,0.2129574645423145,2.062247500190994e-9,2.7140709628927192e-8,LSvsNL,up
NTS,8.4586796256219845,2.0390004376598516,0.7368495924187728,1.4128861379523033e-6,9.717245186009657e-6,LSvsNL,up
ELK3,367.91258615716595,1.028262115376468,0.17309129679659999,1.2432040455289457e-10,2.1276810413658732e-9,LSvsNL,up
CFAP54,8.889313437104077,1.322167979230764,0.38244120670598436,6.197190246824684e-6,3.6972105709086264e-5,LSvsNL,up
SYCP3,108.31321545381375,-1.0800715015127231,0.16022459320177138,3.2030128746209403e-13,8.920801498495553e-12,LSvsNL,down
NUAK1,482.1895227770067,-1.0940126417331069,0.17078046404616373,1.4829992512212593e-12,3.649925498511779e-11,LSvsNL,down
WSCD2,17.55972824103759,1.236347832590047,0.6327930300856383,8.657847242210603e-5,3.916221685656229e-4,LSvsNL,up
MYO1H,30.03013434333565,1.2550093464001904,0.2729643774311564,5.2373597951443877e-8,5.043280327558363e-7,LSvsNL,up
CCDC63,21.492429733808102,1.3640760879186578,0.43013376925082636,2.8727652334434487e-6,1.8722385579397642e-5,LSvsNL,up
OAS1,993.2951103172624,1.045897760075756,0.18141508859932926,2.2330519685499293e-10,3.6383115723583997e-9,LSvsNL,up
OAS3,589.8134961641789,1.0348115290040178,0.19222485513114912,3.1275670116548467e-9,3.928870417956239e-8,LSvsNL,up
OAS2,163.4670643043979,1.91355742546227,0.3214084583403886,3.946712392139816e-12,8.881738260377626e-11,LSvsNL,up
OASL,667.2796656338471,4.321829004151632,0.4219611987658637,1.4550595812179414e-32,4.93901786599665e-30,LSvsNL,up
CFAP251,420.5268648588058,1.7029133374383183,0.28009537375246674,2.9168243984789276e-13,8.193762055933995e-12,LSvsNL,up
TMEM132B,83.93261377202826,-1.149287664852289,0.2611864219533386,9.533434753817996e-8,8.721406650418676e-7,LSvsNL,down
GJB2,17127.567336871765,2.8728463439843974,0.24881009830097572,5.9097871955349275e-37,3.10606976699518e-34,LSvsNL,up
GJB6,5131.826774145061,2.0951658401378235,0.18713747643102344,3.5014705834908614e-33,1.3267316329492235e-30,LSvsNL,up
SKA3,233.9421970578932,1.1595984954462417,0.21268977844360867,1.615714603172654e-9,2.177405957774363e-8,LSvsNL,up
LINC00540,10.959287062762892,1.10674643066528,1.2392564228693135,7.775511604989214e-4,0.0027156786833888373,LSvsNL,up
ATP12A,318.36015793021346,2.94211938449882,0.6183448870730262,1.0205520233802308e-12,2.5859804225402957e-11,LSvsNL,up
EPSTI1,140.86801273476493,1.3861933740900731,0.30188415718971096,5.248366323786262e-8,5.050893828319525e-7,LSvsNL,up
SCEL,11166.52357973632,-1.13110456485742,0.11821427123922411,1.1954136117312324e-23,1.6230728313280809e-21,LSvsNL,down
COL4A1,273.7261175407911,1.4513069859906274,0.1911503695981565,2.1389747106692254e-17,1.2672841803975888e-15,LSvsNL,up
PRECSIT,17.217424848689905,1.6754264898407907,0.43183320949979265,1.6234587119224776e-7,1.4069687656038791e-6,LSvsNL,up
PNP,743.599069992958,1.2510691620310999,0.118186404724897,6.632506319551396e-28,1.543763220920727e-25,LSvsNL,up
TRDC,14.634948191049833,1.1333190854404798,0.3503820799959036,1.581987085404437e-5,8.591771860831497e-5,LSvsNL,up
CPNE6,14.975737533399712,-1.2617972106167579,0.7312452578886841,2.941825999965361e-4,0.0011497042700272398,LSvsNL,down
TGM1,3626.7649663724146,1.469083108732969,0.1718166926512223,9.28921589043264e-20,7.455625344966454e-18,LSvsNL,up
COCH,257.9162818615005,-1.5379095267407312,0.7015642269490941,4.381912563197234e-6,2.7197905292256202e-5,LSvsNL,down
PAX9,10.479440003601919,1.4471325727529416,0.47671084856742585,2.2291039278532765e-5,1.1651841609404373e-4,LSvsNL,up
PYGL,1411.0478623168565,1.0094459674779246,0.11329008674592124,1.4459385693974517e-20,1.3385611994995843e-18,LSvsNL,up
ABHD12B,1442.0897311860535,-1.0375249419902526,0.14297803517974036,6.152404230614933e-15,2.325780095809956e-13,LSvsNL,down
GPR137C,9.974092881167165,1.0452986907859214,0.3786802150343605,1.0725570250513883e-4,4.761627141461109e-4,LSvsNL,up
DLGAP5,318.6400543259857,1.5182362227917596,0.18530144459428993,8.247611611004668e-19,5.868049606030526e-17,LSvsNL,up
GPX2,494.3230771209009,1.2296017147464857,0.20708836600484845,2.318136224276731e-11,4.528704256851413e-10,LSvsNL,up
LINC01269,17.314208220063815,2.3557764526415648,0.35294220499437134,3.093089805383134e-15,1.2351890244879266e-13,LSvsNL,up
HEATR4,62.95648819132718,-1.2981224710055252,0.19476323027689557,1.6533529757679097e-13,4.836280077950907e-12,LSvsNL,down
PGF,473.30738526452774,1.404561547005614,0.19287756187488495,1.961549458200964e-15,8.139199516292245e-14,LSvsNL,up
BATF,104.27875026082891,1.0777191786463804,0.23115852026423803,4.641660738491789e-8,4.539410468922372e-7,LSvsNL,up
GPR65,38.17605434179607,1.4202324917147762,0.42741700623876133,2.9326039676877973e-6,1.907421814193105e-5,LSvsNL,up
KCNK10,40.64742188960213,2.28639744442928,0.36389552996635566,8.370827354636545e-14,2.5636445505468653e-12,LSvsNL,up
SLC24A4,11.386362006239402,1.031437078639646,0.5682824513558145,0.0011201711990429476,0.0037338276076118544,LSvsNL,up
SERPINA1,222.78128613828463,1.8551926392284575,0.4136630446291534,1.033678507993341e-8,1.1543333742793354e-7,LSvsNL,up
SERPINA12,16286.928823738916,-1.3283017344210335,0.1554905255846417,9.407675558894533e-21,9.069778572844298e-19,LSvsNL,down
C14orf132,1271.6806887981716,-1.3545951709071447,0.12250281122729928,1.4513298053134214e-31,4.636571866268937e-29,LSvsNL,down
LINC01550,626.4758851799957,-1.2921073564745544,0.12378665498689473,7.339470599558538e-29,1.9930332413101212e-26,LSvsNL,down
LINC02256,182.00385867349218,-1.0698694323212679,0.14301535783288255,2.8563217253256637e-16,1.4145303912076302e-14,LSvsNL,down
ACTC1,114.2726265038658,-1.5513422791325835,0.9051061075212933,6.659443929334376e-5,3.0947609794821734e-4,LSvsNL,down
LINC02345,105.59298197703666,-2.1431783861655926,0.24555372679598853,6.075978457215355e-23,7.556940229267923e-21,LSvsNL,down
GPR176,70.5736757723836,1.0015541874241711,0.30737946802877675,2.5315448251491136e-5,1.3060943583329484e-4,LSvsNL,up
KNL1,89.52886174350735,1.1637747128499334,0.19758810207857191,1.0172584948617618e-10,1.7688572739362521e-9,LSvsNL,up
CHAC1,146.52158144439736,3.536814488107368,0.45767007928294456,3.5531549366512685e-23,4.522777608035868e-21,LSvsNL,up
SPTBN5,115.4776170184668,1.0669931466293934,0.26745426978590103,1.3997547296197193e-6,9.643215141519699e-6,LSvsNL,up
PLA2G4D,2024.2099648075148,2.036767193643013,0.1663212670871251,9.435039774780528e-38,5.49018225180354e-35,LSvsNL,up
MAPK6,1393.3729340212205,1.042703701722065,0.15914978759307408,2.8300806771458588e-12,6.568447930589384e-11,LSvsNL,up
GCOM1,421.8054686982448,1.0235058780439463,0.16266164579507505,5.7212696609823664e-12,1.2511213623235657e-10,LSvsNL,up
AQP9,462.7366452817015,-1.7986248311685213,0.25802130715106236,5.106856343040631e-16,2.3638071135557102e-14,LSvsNL,down
PCLAF,244.5354547822886,1.4668878555827256,0.1733141115727123,6.36968723072921e-20,5.215141409561358e-18,LSvsNL,up
PIF1,90.95067538874657,1.4543390374074747,0.2233882140393956,5.035892029167148e-13,1.3384957394978848e-11,LSvsNL,up
PAQR5,217.0228912446788,1.0797311308016437,0.1791511116392711,6.422456483510402e-11,1.1601007038340907e-9,LSvsNL,up
KIF23,356.2341946768726,1.1577124181959058,0.20596863979240093,7.391349880812841e-10,1.0685648944816647e-8,LSvsNL,up
DRAIC,28.230771888930686,2.2226736417692883,0.35606493030944086,5.967349456071338e-14,1.869731243995583e-12,LSvsNL,up
STRA6,20.818166303150925,1.3349414718558494,1.2642662768072013,1.2049164069879131e-4,5.263191157923343e-4,LSvsNL,up
CYP1A1,108.26118553693912,-1.462988610167789,0.48296639387960955,1.3372395997411096e-5,7.408243726141414e-5,LSvsNL,down
CYP1A2,16.270100796596594,-2.196253756492274,0.7137723800239371,2.080758681613555e-6,1.3848774999807864e-5,LSvsNL,down
