gene_name,baseMean,log2FoldChange,lfcSE,pvalue,padj,contrast,direction
CDC20,1153.0879624469283,1.1871788555872076,0.129483490598881,1.148370558237569e-21,9.975549962542508e-20,LSvsNL,up
ARTN,1.7923522782045227,1.7353144743596807,0.7216843830751211,8.101392002922577e-4,0.0028033741479500927,LSvsNL,up
KIF2C,356.6387737710125,1.185863139983436,0.1777839257060161,1.4762674836748467e-12,3.3204720417247766e-11,LSvsNL,up
BEST4,65.40100397422846,-1.0720882175817064,0.2572331904229146,1.306857696130633e-6,9.069314684599599e-6,LSvsNL,down
HPDL,92.12329975411193,1.4423352386009536,0.2643078619779525,1.3070837528253327e-9,1.6967867545786137e-8,LSvsNL,up
CYP4B1,2130.943221292124,-1.0044115092812167,0.17710071097777963,2.5500520654853605e-10,3.762980596047603e-9,LSvsNL,down
STIL,88.53806269886464,1.0830675371454972,0.1835849910493238,2.2771365065153254e-10,3.3943385592469355e-9,LSvsNL,up
AGBL4,20.144161272742274,-3.087557032962919,0.38013849996704274,3.601426576282155e-21,2.9131906534935555e-19,LSvsNL,down
TTC39A,782.1217810374372,1.6879365290586512,0.18637720418498965,4.990140339783225e-21,3.928398872845419e-19,LSvsNL,up
RAB3B,367.08335505389067,-3.2882340090088693,0.21242041702062248,1.7898610146060312e-66,3.1562409131562755e-63,LSvsNL,down
ORC1,131.42736422368625,1.014891335367515,0.2196273647765695,1.9903608189111377e-7,1.6393284764446054e-6,LSvsNL,up
LINC02784,5.890505462054478,-1.2463468538044178,0.46284052440522633,1.602660447363043e-4,6.788689485659357e-4,LSvsNL,down
PCSK9,126.80075715181579,1.5936169278988883,0.2515197923889814,1.2830863234085857e-12,2.9270303010332474e-11,LSvsNL,up
CYP2J2,729.5744136501434,-1.807464301129381,0.1635239738810725,1.6443157117053908e-32,4.02720323058512e-30,LSvsNL,down
FPGT-TNNI3K,34.60938021404761,-1.1606222924713516,0.23067099638941913,6.599189345043465e-9,7.437257748651378e-8,LSvsNL,down
IFI44,182.058044769751,1.3086011566873421,0.2592597547548217,5.802829565681178e-9,6.614550521087389e-8,LSvsNL,up
LINC01725,144.62634147057753,-1.5680432574382297,0.1641617041480248,2.464075298607034e-24,3.0174655427525304e-22,LSvsNL,down
GBP5,59.06641409735203,1.4971679793207455,0.37914447931050216,1.7445725721244515e-7,1.452492574921746e-6,LSvsNL,up
GBP6,212.24336241104814,1.4074624228811645,0.2920629055901289,7.4052885880176545e-9,8.243993621281775e-8,LSvsNL,up
BCAR3,376.4081058990803,-1.4343283532822353,0.1609426580661656,8.130268377631383e-22,7.16845762855759e-20,LSvsNL,down
F3,1786.0940025821874,-1.8707312002681242,0.1708571418349197,2.6069512694322656e-33,7.296980743677552e-31,LSvsNL,down
GSTM2,449.625575564192,-1.258689365645271,0.1612515908109405,1.4928999107935687e-17,7.811809206805279e-16,LSvsNL,down
CHI3L2,2165.2989536046803,1.7278285295624052,0.3821276731113807,6.4056104733329076e-9,7.231532335899647e-8,LSvsNL,up
PIFO,66.17470860073122,-1.0620299556749049,0.2727684873131818,9.214402069396914e-7,6.6024691626064684e-6,LSvsNL,down
C1orf162,204.05410565335163,1.0394949939458087,0.20041584123904105,5.167511580093207e-9,5.9441551991757086e-8,LSvsNL,up
TMIGD3,17.794934332892268,1.6223166723251117,0.41913319302994495,5.515263529915874e-7,4.12277054203207e-6,LSvsNL,up
WNT2B,802.5910106102687,-1.1088028465196138,0.10912880748161516,7.442462745172719e-26,1.1028604037678633e-23,LSvsNL,down
TAFA3,10.622464544554541,2.1363483913249146,0.35916379960296846,1.857748367156661e-11,3.4483720743621645e-10,LSvsNL,up
SYT6,23.06933757625385,1.1979245258168536,0.45674140186503914,1.1686667600717835e-4,5.121339375523318e-4,LSvsNL,up
NGF,18.351338391473607,1.1956231022189245,0.38090043881861374,1.4831650708925952e-5,8.037533146933012e-5,LSvsNL,up
NHLH2,115.25166540690265,-1.2501475995486224,0.22275331809300594,6.486303956446072e-11,1.072978273620732e-9,LSvsNL,down
LINC01649,3.6313783055103572,-1.2967997100985449,0.5541989097782855,4.3798398317402263e-4,0.001639093709526892,LSvsNL,down
LINC01762,23.728249886472156,-1.7582397215907468,0.21733343746469547,5.840024129426309e-19,3.66487492876525e-17,LSvsNL,down
LINC02868,2.683282466371716,2.624112559977676,0.5521462354881582,2.2600138887013523e-8,2.2799247662105062e-7,LSvsNL,up
CD2,126.180915103938,1.3341552328966693,0.33506390195323255,4.028753205060139e-7,3.1077442702550524e-6,LSvsNL,up
HSD3B1,348.84606582276183,1.4330297386252715,0.9586929549096699,4.316902225954353e-5,2.0999794166201124e-4,LSvsNL,up
HMGCS2,312.046627620118,-1.1625728295462445,0.29479757404091445,3.106103628446504e-7,2.4506949165112147e-6,LSvsNL,down
PDZK1,70.11090132038271,-1.2201179119050667,0.4362222886982801,1.4345502739692347e-5,7.807672694806631e-5,LSvsNL,down
GJA5,35.72819283261097,1.4161944155010766,0.47524659507738204,1.2300364687282293e-5,6.788877336323505e-5,LSvsNL,up
FCGR1A,9.822151990651207,2.715090164504151,0.5982230608815505,1.2865510494083206e-9,1.673085634606661e-8,LSvsNL,up
H2AC18,16.68831280697612,1.0478084296520247,0.2560932231276882,1.524987001159501e-6,1.0402948076768525e-5,LSvsNL,up
U4,30.592184144909247,-1.1063899536977764,0.15886064486621088,5.6248599013822667e-14,1.6233842798850229e-12,LSvsNL,down
RORC,574.67592596115,-1.1170518300410957,0.17711434134372847,2.2104378697795145e-12,4.7885579110186684e-11,LSvsNL,down
HRNR,1131.1671692404968,3.054156374254082,0.5507517126526624,9.580997591017136e-15,3.1937866071832923e-13,LSvsNL,up
FLG2,54916.17049596167,-1.1773917850328437,0.1489946446352956,3.3363267984465314e-18,1.9163774190164866e-16,LSvsNL,down
LCE5A,2482.423250204674,-3.0952502600167238,0.2706240590282477,1.882249356156216e-41,1.0372370358268348e-38,LSvsNL,down
LCE3E,4838.182796263395,4.523093947774563,0.28072449051661225,1.1489887140832989e-70,2.5326583730181115e-67,LSvsNL,up
LCE3D,27286.688748015007,3.9036811775915563,0.2418724593245651,5.031762275206929e-72,1.4788349326833164e-68,LSvsNL,up
LCE3C,783.1301227473449,5.34249830728417,0.7602333294035795,1.1993159986891564e-26,1.905291740620233e-24,LSvsNL,up
LCE3A,3456.7102119044043,7.351666965838298,0.45257149545411685,4.719417951669564e-91,8.322221615974109e-87,LSvsNL,up
IVL,9310.327665020919,1.4897212452878175,0.1384502519707205,3.8138320380888934e-29,7.730243006857418e-27,LSvsNL,up
LINC01527,3.0328941403104013,1.669529257938214,0.779486127527562,3.004318777532087e-4,0.0011809665029647975,LSvsNL,up
SPRR1A,9821.179148003768,3.954021632057676,0.3140646110664013,3.103154553092439e-48,3.040057077179559e-45,LSvsNL,up
SPRR3,15.668727045688032,6.524487906019776,0.9868359021178712,5.073698939718025e-16,2.1251688147978066e-14,LSvsNL,up
SPRR1B,16145.437032588148,3.558683738556426,0.25681051648230596,3.0566416744791143e-56,4.491734940647059e-53,LSvsNL,up
SPRR2D,5186.067157580439,2.799858060918347,0.3407831180299696,5.893028940711818e-24,6.7043659574524e-22,LSvsNL,up
SPRR2A,3836.1769383376927,6.655080285655588,0.5570805905756473,3.680409430695593e-57,5.900030900080553e-54,LSvsNL,up
SPRR2B,2870.143281207483,4.694831465368578,0.4683308507912237,6.5064165494164514e-40,3.1009229576326946e-37,LSvsNL,up
SPRR2E,24148.829396299792,1.8918310361257942,0.22295758982458497,5.854539239306707e-22,5.2943048690222803e-20,LSvsNL,up
SPRR2F,383.2706852559285,6.977664338735771,0.7056842715593294,4.604950917398607e-45,3.1232194029771944e-42,LSvsNL,up
SPRR2G,20765.442245382466,2.3770910536311103,0.34993008014285154,4.485552443444144e-18,2.511054977387112e-16,LSvsNL,up
PRR9,1118.3128273458262,3.6684659411037353,0.836485186831017,2.736436785460177e-14,8.377487200486938e-13,LSvsNL,up
LORICRIN,15154.54636810031,-1.356602061358418,0.20225921486129125,1.6332739385910812e-14,5.189396870831554e-13,LSvsNL,down
S100A9,43271.09781060053,6.7331487576826765,0.466612384640362,2.4328097598292038e-76,8.580033460965636e-73,LSvsNL,up
S100A12,136.7015439230766,7.159933103998377,0.7023915828905727,1.2611366970996452e-41,7.173833715050047e-39,LSvsNL,up
S100A8,66877.27926341286,6.631638390315499,0.512072249945273,2.4115072159916885e-67,4.7249464718663816e-64,LSvsNL,up
S100A7A,4595.92915647414,8.183511360892824,0.8122456191302568,3.486341729430991e-54,4.098543337119073e-51,LSvsNL,up
S100A7,52672.81866543358,4.42518650484276,0.4202690900847191,4.179295180587001e-40,2.105648320413462e-37,LSvsNL,up
S100A2,14981.431959865979,1.983295004108365,0.20125501721029826,3.4664621851565894e-27,6.052237046836762e-25,LSvsNL,up
TTC24,2.799078886265886,2.2703031402525413,1.0237308001859422,9.366069947365513e-4,0.0031798474673054187,LSvsNL,up
SH2D2A,21.922766169961605,2.4090704788696415,0.2905767920458297,9.178317066121072e-20,6.372064690707834e-18,LSvsNL,up
NTRK1,23.843165239280676,3.9979130282134165,0.7973067574653658,4.553406848191484e-12,9.325757997794266e-11,LSvsNL,up
FCRL3,3.914991727486416,3.1569151065381837,1.084322154836788,6.636133650170008e-5,3.0714325665904966e-4,LSvsNL,up
CD1D,15.78142587089045,1.54000801560231,0.6870387035108904,6.917458425396304e-5,3.193258164226137e-4,LSvsNL,up
CD1B,198.53960025756004,2.2651692364838634,0.44534224442280346,5.4907867159752116e-11,9.230174733032114e-10,LSvsNL,up
PYHIN1,15.04543620276571,1.410639808863836,0.40239702609994027,2.445109897555384e-6,1.5869366188256035e-5,LSvsNL,up
AIM2,26.98635858593596,2.5348131180192186,0.36795798611604147,1.1861864049739038e-16,5.377175081056509e-15,LSvsNL,up
SLAMF9,10.243849380644567,2.501891160055687,0.5581645628782114,3.5346309994831893e-9,4.194460501001787e-8,LSvsNL,up
NHLH1,13.790420050592195,-1.362495892055398,0.3023953101975821,5.3973916780741155e-8,5.017172266288166e-7,LSvsNL,down
SLAMF1,41.27498153133275,1.659962555654651,0.39134035745438955,5.5704911621633254e-8,5.156432606487563e-7,LSvsNL,up
CD48,29.031442760193787,1.1062409226579937,0.3571106304528364,1.9713421218479597e-5,1.0407978136726624e-4,LSvsNL,up
SLAMF7,168.2110195335463,1.862149446883784,0.26201356121752317,6.4057808988817214e-15,2.1891383792806258e-13,LSvsNL,up
LY9,36.47451521329557,1.0897248883423132,0.3816264857727226,5.8893658302419704e-5,2.7657942971644965e-4,LSvsNL,up
CD244,12.226257584402699,1.688593267268051,0.6075792942345545,9.277253722578796e-6,5.268763032011417e-5,LSvsNL,up
ADAMTS4,42.9522253505119,1.7430041778224148,0.2977771823580171,1.911726174533024e-12,4.204892778642686e-11,LSvsNL,up
FCER1G,578.4079059625487,1.2018778475239358,0.20223578412813722,2.0888117518161837e-11,3.8650688805379415e-10,LSvsNL,up
PCP4L1,232.09333851669481,1.039285447182393,0.252659394296137,1.300081832032947e-6,9.025843711050783e-6,LSvsNL,up
CD247,39.62258368277643,1.4030184816063138,0.3131837370758085,6.671137683609795e-8,6.103766344649217e-7,LSvsNL,up
XCL2,3.6693327408587697,1.5100205654293306,0.6294836986509571,2.0439527201445207e-4,8.401646216090555e-4,LSvsNL,up
SELP,132.51565345990878,1.3917126765120322,0.3449360511186898,4.020241759492902e-7,3.102535806866426e-6,LSvsNL,up
SELL,104.29882559111181,1.5917161026224924,0.38201601323719814,7.955898784697024e-8,7.143295273388357e-7,LSvsNL,up
SELE,149.07250409274727,2.626762714782362,0.38473325388359125,1.155921441267746e-16,5.2534841998235645e-15,LSvsNL,up
FMO3,22.280222690270328,1.0607020886713139,0.2917682633534678,5.1884391825759335e-6,3.118368662083981e-5,LSvsNL,up
FMO2,498.3542128757004,2.737392795948061,0.3412002340700722,5.486642131070969e-22,4.987188007180694e-20,LSvsNL,up
C1orf105,20.457990826126384,-1.7163121088654647,0.30775894253591357,9.327262602186535e-11,1.4993340813760925e-9,LSvsNL,down
BRINP2,4.8750316487615,-2.5257051552174086,0.9376740991076133,1.2847912727547664e-4,5.559756884357681e-4,LSvsNL,down
QSOX1,1581.1580153023385,1.255176316069579,0.10798904050414333,5.280797025691228e-33,1.3694349228093987e-30,LSvsNL,up
RGS18,19.082434290419247,1.9818823608256941,0.4116359803592504,1.4901617555454164e-9,1.9081186747861864e-8,LSvsNL,up
RGS1,94.30973381286825,2.1721829454518464,0.3767893283984599,5.766942440491581e-13,1.406559654158071e-11,LSvsNL,up
KIF14,81.3863057206029,1.1746280122110202,0.19505348715514456,1.1397096295605208e-10,1.7992515315729834e-9,LSvsNL,up
KIF21B,16.46256054690282,1.1790461025189423,0.3429858919307999,5.511523624792985e-6,3.289008717414535e-5,LSvsNL,up
ELF3,448.08339587912263,1.4122542444473767,0.20647513250251687,1.3495495442199042e-14,4.3665975528025305e-13,LSvsNL,up
PTPN7,159.67945092299595,1.2011709788630107,0.3038885916136951,9.970391667219443e-7,7.080865350775178e-6,LSvsNL,up
REN,20.234570979847884,2.498562810784864,0.49792072590263137,3.9251367907459063e-10,5.585989461933173e-9,LSvsNL,up
CNTN2,35.23551813981851,-1.7454256628332123,0.3007864260429934,3.5966786356075432e-12,7.505778823704546e-11,LSvsNL,down
BLACAT1,13.198431359497457,2.8951543058544074,0.44026347852430703,7.294574207914841e-16,2.930125776363788e-14,LSvsNL,up
PM20D1,1586.2821740288598,-1.5243584879262757,1.1273794627445957,6.371007376608082e-6,3.748626762732963e-5,LSvsNL,down
SLC26A9,253.60913816882862,1.5569138566861387,0.24742473391709252,6.045869898022507e-13,1.4654754186112074e-11,LSvsNL,up
IL20,11.159965123018267,5.233909567855149,0.9533222561368541,6.823294845617088e-13,1.6281729540948815e-11,LSvsNL,up
FCMR,86.40450417061567,1.2977008769632405,0.21758532790570356,2.344031685248733e-11,4.310182975774365e-10,LSvsNL,up
CR1,10.701007812738975,2.431055139286086,0.6173315294177977,1.6533173111596758e-8,1.708944751757897e-7,LSvsNL,up
LINC01698,51.78359602303174,-1.2224656514436458,0.5064537224978377,9.734955861834446e-5,4.33719584809471e-4,LSvsNL,down
HSD11B1,701.5610276756735,-2.913205603793988,0.28538647774684245,2.0689408603511752e-33,5.884468247005262e-31,LSvsNL,down
NEK2,172.96168686131318,1.1129640615928647,0.2548393899449221,3.781912679932103e-7,2.933546325152085e-6,LSvsNL,up
LINC02773,2.849533463999779,2.1216102767302263,0.9872578015874673,9.029734630765454e-5,4.0547578426004084e-4,LSvsNL,up
BATF3,46.584069504290355,1.8883627504316962,0.3364458669409696,3.6466596520745736e-11,6.373161179849657e-10,LSvsNL,up
SLC30A10,26.849480659043166,-1.0090234761734502,0.4654379845077944,3.7126279103996663e-4,0.0014186019625566136,LSvsNL,down
FAM177B,5.102966461899794,1.040552894528704,0.2781253700651858,1.120979474213697e-5,6.243636149173826e-5,LSvsNL,up
STUM,105.00466083302052,-1.8115059553155812,0.2251021827821796,2.051529371689183e-19,1.3807888908537044e-17,LSvsNL,down
LINC02815,1.8803291133407434,-2.7944326453738877,1.1030046509419764,0.0031435466077576594,0.009248131611811573,LSvsNL,down
ACTA1,195.41568864323727,-1.3948089925578462,0.860816994460534,6.148895154599215e-5,2.8768802641603226e-4,LSvsNL,down
LINC01132,8.304266857191863,1.6640446182173374,0.4506310981896618,2.5566456446862726e-6,1.6484054588079608e-5,LSvsNL,up
SNORA14B,2.3086727461352874,1.516737698782489,0.4264394627031879,1.3226090036574508e-5,7.261172842620015e-5,LSvsNL,up
GNG4,21.63817549695929,1.850581569892209,0.46970307038220394,8.785043426398774e-8,7.827966436640524e-7,LSvsNL,up
EXO1,102.68064304372389,1.0163624160101017,0.2375820876479825,1.8113895701612882e-6,1.2168397592466345e-5,LSvsNL,up
SCCPDH,1090.526633591943,-1.2269648449094976,0.1105637321785748,1.3070413090867636e-30,3.032679795320525e-28,LSvsNL,down
LINC01341,15.517011523159956,-1.3063180303076172,0.28863102944916297,9.894691899262589e-8,8.719789952603524e-7,LSvsNL,down
GCSAML,12.147131668434668,1.6142665948626276,0.48196792845076414,1.5077609467846483e-6,1.0329392593473383e-5,LSvsNL,up
TRIM58,33.527804739457174,1.0026866273711332,0.553717979639547,7.94362289352431e-4,0.002755810468314139,LSvsNL,up
OR2T2,5.755204360830008,-1.6117453622905284,0.5171903299991699,2.124522990972358e-5,1.1120165753281853e-4,LSvsNL,down
OR2G6,8.4563972470366,-1.139346578659887,1.0702985813557522,0.0014615259252935332,0.004728040390135051,LSvsNL,down
OR2T34,20.28170758465664,-2.8079918143974827,0.5680890599823043,2.4100854773637955e-12,5.1765465661185353e-11,LSvsNL,down
OR2T10,7.251736760811329,-1.3927578878608304,0.8000987920611006,3.581502925574468e-4,0.0013765523668173533,LSvsNL,down
OR2T11,11.655608806028063,-2.8052974591120066,0.705752821553992,1.28925792798479e-8,1.3670940650681772e-7,LSvsNL,down
CMPK2,53.24841392468507,1.0973342846669298,0.32756032602227997,1.810050928099251e-5,9.643032648369243e-5,LSvsNL,up
RSAD2,103.17319411363998,1.8079256676729214,0.49180744633578327,2.2966852673901575e-7,1.8620573795474958e-6,LSvsNL,up
GRASLND,7.177731210415236,1.366659422709095,0.4126834621744765,1.157565394421503e-5,6.433188832407432e-5,LSvsNL,up
LINC01871,17.662597352487477,1.58503982688814,0.3529037790985452,2.2425175915633123e-8,2.263569273590581e-7,LSvsNL,up
RRM2,977.9911900004797,1.5660642632881883,0.15411713437133878,4.850671974316001e-26,7.427520179084735e-24,LSvsNL,up
VSNL1,1442.3558475560208,1.304406810961382,0.13060304764346445,6.041346999998424e-26,9.10539427333096e-24,LSvsNL,up
MFSD2B,54.91487264804751,1.5619083068743866,0.1611958951661843,2.398594823024098e-25,3.3304583550556646e-23,LSvsNL,up
EFR3B,205.54965923326387,1.483235057073645,0.2069082404618174,1.9525542524412462e-15,7.293071169217207e-14,LSvsNL,up
OTOF,16.009690506232765,-2.221396299444124,0.4845200953566362,2.026842474751445e-9,2.5294649822906567e-8,LSvsNL,down
CENPA,128.35937244256507,1.0581178162116005,0.1858383662287068,3.642605030013712e-10,5.213774115199821e-9,LSvsNL,up
UCN,30.109931466084596,-1.0068870329990105,0.22896432189988444,3.379987346823537e-7,2.64401395542432e-6,LSvsNL,down
MIR4263,2.7801803379287606,1.043878298577214,0.45830148484362854,7.316274184593797e-4,0.0025679772884380377,LSvsNL,up
SLC8A1,266.25463253821766,-1.531321461085614,0.20223798841127463,1.75610095598066e-16,7.74177106444074e-15,LSvsNL,down
KCNG3,3.7075758416582385,1.584123143594874,0.9097052425562532,6.960328306006062e-4,0.00246116762278145,LSvsNL,up
SLC3A1,87.6458486713957,-1.1148176130771033,0.15337180835669106,3.66923156583038e-15,1.2914816253862857e-13,LSvsNL,down
CHAC2,95.96854105014502,1.2645251994855509,0.23007205649995532,1.1994185787203064e-9,1.569031692667202e-8,LSvsNL,up
LINC01805,301.86696326180015,-1.2631120590102314,0.16950191958757274,1.3358384621713878e-16,5.978724731454379e-15,LSvsNL,down
LINC01800,3.0491763103056972,-1.6162770643302218,0.5186981256163462,1.82811595614777e-5,9.730454805526644e-5,LSvsNL,down
PLEK,431.69083938731444,1.3475655366609585,0.31311838555505905,1.3781156876088208e-7,1.1745622056691128e-6,LSvsNL,up
MXD1,1155.0132016193527,1.6947296269568137,0.16970964299706306,7.390189247408258e-27,1.2066536776740483e-24,LSvsNL,up
HK2,653.6514175153163,1.2868597266499522,0.19834164481248776,3.169159514039702e-13,8.029448113588521e-12,LSvsNL,up
GNLY,131.0452963501619,1.5826331027734049,0.27981328531121213,3.001518758006198e-11,5.357164147639807e-10,LSvsNL,up
LINC01943,16.251218910509785,1.6078276049310587,0.37541258464751076,5.726968869523265e-8,5.2874015206897e-7,LSvsNL,up
CYTOR,69.1285016296011,1.0014174281675001,0.20663763392135984,3.1423458375980326e-8,3.0835907902172347e-7,LSvsNL,up
LINC00342,504.8172555555535,-1.0361054877443097,0.10990214594396949,4.2423336803861136e-23,4.324237694793569e-21,LSvsNL,down
ANKRD36C,1243.9958701377257,-1.0128625588354991,0.10561599659436373,1.409297864509231e-23,1.4970818399250472e-21,LSvsNL,down
NCAPH,238.65348485172564,1.1929384607085785,0.1983910735511857,6.111853637461937e-11,1.018680784905518e-9,LSvsNL,up
CREG2,5.296722345305866,1.4700964894474695,0.6022387341249841,8.483325862717884e-5,3.839706577596693e-4,LSvsNL,up
IL1RL1,44.64814139848806,2.8526774716752605,0.5968571285574567,1.7926548539787934e-10,2.718114849102497e-9,LSvsNL,up
IL18RAP,8.370176824970674,1.8905966425054568,0.5060377765367087,5.571773359882383e-7,4.1597227530976265e-6,LSvsNL,up
LINC01102,11.299361676140157,-1.8436909020181445,0.41078226199541185,1.3097942910376773e-8,1.386369299409268e-7,LSvsNL,down
POU3F3,7.525411329382964,-1.056085748309512,0.42654054299620753,3.1016256063499356e-4,0.0012143442704790133,LSvsNL,down
CD8B2,45.059865365278974,1.859837227416795,0.3228985858063846,6.693900140990462e-12,1.330780553396007e-10,LSvsNL,up
ST6GAL2,15.045310301788566,-1.703004305631321,0.6566875300848523,1.036177724829364e-5,5.820948709665818e-5,LSvsNL,down
LINC01886,8.230951999925875,2.890250401385477,0.5111875901751799,4.683573811202447e-13,1.1551068613530621e-11,LSvsNL,up
LINC01123,6.1668146518242235,1.2016503890500676,0.28067717026104916,4.3037937592178056e-7,3.3011352392364845e-6,LSvsNL,up
BUB1,245.24394167218628,1.1313907240536023,0.21196483950977815,3.993030700900941e-9,4.703614120219585e-8,LSvsNL,up
MIR4435-2HG,116.48284496530425,1.0047882623950477,0.21264096629494447,4.493984165838305e-8,4.2560105682273186e-7,LSvsNL,up
SOCAR,4.099575399697474,1.7767609514827212,0.5635253985172565,2.0240773418599075e-5,1.0654501446673912e-4,LSvsNL,up
IL37,1998.5406522664746,-2.519095195759033,0.24256584373432302,1.9294624343519875e-33,5.577727961862778e-31,LSvsNL,down
IL36G,1649.22505266147,2.1159506526893774,0.17488177866519802,3.446053511045333e-38,1.4821392100920342e-35,LSvsNL,up
IL36A,30.285101377061522,7.739325067186392,0.83308225973902,1.4772833204198357e-32,3.669072404546955e-30,LSvsNL,up
IL36RN,4347.162923379269,1.1730091894535732,0.12417731535102046,7.208321671449716e-23,7.181443183861259e-21,LSvsNL,up
PROC,14.049320834870642,1.118949972477401,0.3591461154199252,3.7020187011426474e-5,1.8311752531823125e-4,LSvsNL,up
MYO7B,156.26808343515484,-2.031022030533709,0.2601010414607093,4.2254988541462134e-19,2.6803038415113068e-17,LSvsNL,down
GPR17,33.51712161768121,-1.000035390354765,0.3085657458490828,4.875779854588017e-5,2.341489704678788e-4,LSvsNL,down
LYPD1,4.021045049655609,2.027133477585551,0.45797730746744825,1.0575602461158315e-7,9.255095473948672e-7,LSvsNL,up
CXCR4,81.52577698851923,1.2055248373585832,0.4114907640198748,2.2620779846881187e-5,1.1759871221105628e-4,LSvsNL,up
KYNU,156.89806516472254,1.6025366734205901,0.2972422198517754,4.386481493203578e-10,6.207962652580409e-9,LSvsNL,up
GALNT5,39.5063137064232,1.3581547138549641,0.26190160315002176,2.5248827163263257e-9,3.1005419094497513e-8,LSvsNL,up
DPP4,519.4766458928939,1.4927492454258684,0.2008645502108429,1.8929193815545458e-16,8.324124781629143e-15,LSvsNL,up
SPC25,193.89535762194868,1.2570122065189238,0.1898828610470577,1.3780054057634991e-12,3.1113632938839364e-11,LSvsNL,up
ABCB11,33.32603217824339,-1.710571344695046,0.26758183689826787,2.1066014221771594e-13,5.423037880098106e-12,LSvsNL,down
DHRS9,371.05728240163245,1.2634341580573494,0.3442827833889392,2.7649298905613986e-7,2.2022029670352172e-6,LSvsNL,up
LINC01124,16.640521861155648,-1.6792595822996033,0.42632112815845147,2.760409128566576e-7,2.199595778271261e-6,LSvsNL,down
HAGLROS,5.308615408507778,1.9881243837144749,0.5906924843544737,1.5116791249225344e-6,1.0332464399587572e-5,LSvsNL,up
