gene_name,baseMean,log2FoldChange,lfcSE,pvalue,padj,contrast,direction
CD244,12.226056793151209,1.5555961079484324,0.6265595969388502,3.408459362612547e-5,1.7003564320305773e-4,LSvsNL,up
ADAMTS4,42.94710671328999,1.7023176005721545,0.30427278689857784,1.2416501899442355e-11,2.533683924028168e-10,LSvsNL,up
FCER1G,576.9312316232487,1.1418278253389444,0.20673000533367847,3.4688331430884606e-10,5.355917941367477e-9,LSvsNL,up
PCP4L1,232.05619538696223,1.0045312121784291,0.2563933489030641,2.9418762164346993e-6,1.9088963744891875e-5,LSvsNL,up
CD247,39.61380734129721,1.3777057683125484,0.3163967031866272,1.289764712151439e-7,1.140427230238205e-6,LSvsNL,up
SELP,132.51653950756244,1.3522800349361863,0.34527447307592457,8.831943112231628e-7,6.35270791888137e-6,LSvsNL,up
SELL,104.27719183560939,1.5311196789946941,0.3840219647479173,2.5941200159459667e-7,2.1259481038854865e-6,LSvsNL,up
SELE,149.02749045997555,2.5815684739945457,0.3899024626472198,1.0065365387416338e-15,4.418695405075772e-14,LSvsNL,up
FMO3,22.26468136357866,1.084174261092197,0.3002123093635918,4.025172647282272e-6,2.5272856323852317e-5,LSvsNL,up
FMO2,498.3290747835501,2.6932438283490034,0.3411349044566898,6.995337359864456e-21,6.763408615254665e-19,LSvsNL,up
C1orf105,20.440709662466325,-1.729177030507078,0.3152033411710916,9.933028922640017e-11,1.7274324281631883e-9,LSvsNL,down
QSOX1,1580.980240972504,1.2220770206106968,0.1140451470709309,1.8164243335499025e-28,4.5391046845924717e-26,LSvsNL,up
RGS18,19.074362578548737,1.925239991710835,0.41815030328398217,7.011823028931537e-9,8.054670541650279e-8,LSvsNL,up
RGS1,94.31188359356533,2.1221685901336906,0.38247739072542625,3.607196813913184e-12,8.194643055719139e-11,LSvsNL,up
KIF14,81.34652781306494,1.121378608675143,0.20082444041271985,1.7512964196741451e-9,2.33933451848414e-8,LSvsNL,up
KIF21B,16.45589946638549,1.2852654869711235,0.3471166953316618,9.660820057598883e-7,6.864422580733974e-6,LSvsNL,up
ELF3,448.12003564518943,1.3756054843879437,0.20967745314094252,1.3829135853378795e-13,4.114041275941974e-12,LSvsNL,up
PTPN7,159.57092819039693,1.16319399598551,0.30812147278779883,1.8662529373270992e-6,1.2510749674372297e-5,LSvsNL,up
REN,20.22278134649687,2.5769089783934507,0.5122618571913814,1.8847787024277265e-10,3.1170500407521234e-9,LSvsNL,up
CNTN2,35.21581915678062,-1.7475043734984772,0.30696674234805277,5.15489195372866e-12,1.1299717949313714e-10,LSvsNL,down
BLACAT1,13.197662160265383,2.8144158278201385,0.45626223527355103,2.4318812346718634e-14,8.281141906661441e-13,LSvsNL,up
PM20D1,1585.9046594564204,-1.669690288913078,1.1313941118575876,2.216488025609879e-6,1.4670910757938576e-5,LSvsNL,down
SLC26A9,253.64353717126426,1.5333970919830624,0.25249172018573235,2.199830620755444e-12,5.2316030414246974e-11,LSvsNL,up
DYRK3,41.91981151690818,1.0000234793057297,0.2879026397033535,1.0964519514866914e-5,6.156124800552481e-5,LSvsNL,up
FCMR,86.3730195963975,1.2741049457627087,0.22172735504015714,8.11716406605988e-11,1.4315645594463695e-9,LSvsNL,up
LINC01698,51.73557652469666,-1.1366750669182313,0.5117545887432083,2.1124470290554735e-4,8.63206970891775e-4,LSvsNL,down
HSD11B1,701.2783039116651,-2.7607233059582557,0.31247931123206263,4.9712350731219383e-26,9.281353022151683e-24,LSvsNL,down
ADORA2BP1,7.157852434471157,-1.8097874176769995,0.4572287947441813,2.469534039985278e-7,2.0434356297239364e-6,LSvsNL,down
NEK2,172.9379734338193,1.127668342740504,0.2569850227267627,2.5057121241326997e-7,2.0681037618032237e-6,LSvsNL,up
STUM,105.03662832357111,-1.6955968465135192,0.2369175403688692,4.928376971761252e-16,2.2937428983472213e-14,LSvsNL,down
FAM96AP2,27.510205031906168,1.4345323856867158,0.2629000637887212,1.184062670253704e-10,2.030911293868101e-9,LSvsNL,up
ACTA1,195.37288559795894,-1.208770226413443,0.953222526258139,1.2249699534442755e-4,5.335796984123187e-4,LSvsNL,down
GNG4,21.635080463007675,1.8183018923576977,0.4847701423819312,1.6843873582806667e-7,1.449894216245515e-6,LSvsNL,up
SCCPDH,1090.4815119154582,-1.1557834843205688,0.1202586885059697,1.2291074265686208e-23,1.64994974626067e-21,LSvsNL,down
LINC01341,15.524124484660538,-1.1809747748244142,0.2994322615264471,1.8488904685946954e-6,1.2404596398754083e-5,LSvsNL,down
GCSAML,12.150838475284383,1.6256244174745007,0.47436218658465923,1.6727467532909096e-6,1.1354126833975865e-5,LSvsNL,up
OR2T34,20.280313849076983,-2.5703620047749784,0.5742011626025791,1.9715961326856223e-10,3.2413599173292064e-9,LSvsNL,down
OR2T11,11.649707526300997,-2.4893545487757662,0.7353561469450982,3.653877477304592e-7,2.8699193357765223e-6,LSvsNL,down
CMPK2,53.249364602784475,1.0473775470521671,0.33134514297037837,4.140491077860711e-5,2.023358589595914e-4,LSvsNL,up
RSAD2,103.1312330932999,1.775188912470692,0.4933167127661352,4.125979078013226e-7,3.202019979176724e-6,LSvsNL,up
LINC01871,17.609557918051987,1.5130861285523405,0.3650394500928893,1.3185818862396723e-7,1.1646397813045675e-6,LSvsNL,up
RRM2,977.9094898188614,1.5613142860833158,0.15554337779296362,1.2483647554296812e-25,2.1877286511938348e-23,LSvsNL,up
VSNL1,1442.0733779852192,1.2735120623586034,0.13608847343645625,3.1987276257886696e-23,4.091097072888611e-21,LSvsNL,up
MFSD2B,54.90164645663264,1.519063407137962,0.16961239527443,3.859736900256204e-22,4.3841752776826233e-20,LSvsNL,up
EFR3B,205.54348849315195,1.447177686628294,0.2119443007531889,3.1927137501940355e-14,1.0626895377951172e-12,LSvsNL,up
OTOF,16.01347636464872,-2.2193513185847102,0.4882790015792083,1.477895429225097e-9,2.007145105092245e-8,LSvsNL,down
CENPA,128.3142514210356,1.0319059254604352,0.18985079973540397,1.6152333459438786e-9,2.1722010572887462e-8,LSvsNL,up
UCN,30.099541684270964,-1.0021644396809337,0.23189918159286335,4.5377908709732986e-7,3.4932387259345633e-6,LSvsNL,down
SLC8A1,266.25149582402713,-1.5239981510175988,0.2055082323028929,4.3870094568590375e-16,2.0714591455744576e-14,LSvsNL,down
FTOP1,89.33685384629459,-1.0592656549798527,0.15441481731830692,1.7368322537511022e-13,5.028764045932112e-12,LSvsNL,down
SLC3A1,87.60379808534499,-1.062535176332058,0.1589739948686197,3.482761670231296e-13,9.555827332697119e-12,LSvsNL,down
CHAC2,95.95225912069897,1.2595974395651846,0.2334444519081369,1.8885337387890167e-9,2.5041186546244896e-8,LSvsNL,up
LINC01805,301.7015007379978,-1.3113332659324688,0.16644709537125085,2.4778726127289634e-18,1.6229066471192158e-16,LSvsNL,down
PLEK,431.5934999817088,1.3458914233331745,0.3087713998694024,1.571086255083884e-7,1.3653907994289742e-6,LSvsNL,up
MXD1,1155.0195713804358,1.6730023849615203,0.1726583162364817,2.7360861714947043e-25,4.6294008003738e-23,LSvsNL,up
HK2,653.73833175273,1.2629654302893143,0.20208624049970783,1.5068214962493182e-12,3.6915990291972357e-11,LSvsNL,up
TRABD2A,37.57953071254918,1.0223705896195292,0.3257235492102146,7.50560460089412e-5,3.433216996122872e-4,LSvsNL,up
GNLY,130.61210073185018,1.516814677003033,0.28611434739343095,3.2849528119962904e-10,5.101098329374354e-9,LSvsNL,up
LINC01943,16.243976974820626,1.5330826174464076,0.38659309238446155,2.8967679474986646e-7,2.334305035253809e-6,LSvsNL,up
LINC00342,504.66239037797754,-1.0076758020558727,0.11399568912045709,1.1998200297310258e-20,1.1200388932713248e-18,LSvsNL,down
ANKRD36C,1243.5062101186077,-1.0165489500061615,0.10660849281702489,1.6596507833074455e-23,2.209648169939577e-21,LSvsNL,down
NCAPH,238.66080642043386,1.161740829063667,0.20133298066935695,2.9326100160221507e-10,4.651795360375761e-9,LSvsNL,up
IL1RL1,44.631027416067,2.805104310547835,0.5940492264566289,4.840308237903959e-10,7.239514429859484e-9,LSvsNL,up
IL18RAP,8.370319654177694,1.804238895200838,0.5234117505023971,2.1164701541080576e-6,1.4054711657063443e-5,LSvsNL,up
LINC01102,11.30226384530681,-1.6741550098582612,0.4282931372459578,2.6006411072797526e-7,2.1302175242332335e-6,LSvsNL,down
POU3F3,7.521080402094297,-1.005118001249167,0.44131308263867375,4.957667949238224e-4,0.0018181847030814286,LSvsNL,down
CD8B2,45.054312767461866,1.8115367397900566,0.32787461708921045,4.449412484535626e-11,8.269085467541439e-10,LSvsNL,up
ST6GAL2,15.042463761669836,-1.6857120380168902,0.6875983406479431,1.0957842636311713e-5,6.15450338663939e-5,LSvsNL,down
LINC01886,8.228576432713469,3.0633992579233036,0.5232314454641753,3.8833544688845304e-14,1.2666129847006313e-12,LSvsNL,up
BUB1,245.2241232039439,1.1390650080812614,0.21286043632050541,3.3183226649466526e-9,4.136570609879392e-8,LSvsNL,up
IL37,1997.6561161939494,-2.460251694049637,0.26231214238806194,1.6345675890522961e-28,4.14848146077757e-26,LSvsNL,down
IL36G,1649.3171840654145,2.0821150326856204,0.1813670654527707,9.987632226751017e-35,4.2691871120820203e-32,LSvsNL,up
IL36RN,4346.658613036336,1.1460549367270385,0.12853128954227033,1.0043214563892524e-20,9.539879190719665e-19,LSvsNL,up
PROC,14.031316179227078,1.0570942683484787,0.37097498605151064,9.099856016618423e-5,4.097836464594761e-4,LSvsNL,up
MYO7B,156.21680689468482,-1.9467367900574757,0.2720064144212756,7.741786292097187e-17,4.23400116978231e-15,LSvsNL,down
CXCR4,81.50476813133619,1.178338422090522,0.417672677944837,3.153705092115827e-5,1.5913523395848827e-4,LSvsNL,up
KYNU,156.91804645884258,1.568005241311856,0.299109254636091,1.3462423208675084e-09,1.8437617215725918e-8,LSvsNL,up
GALNT5,39.50924226950014,1.345636197252415,0.26181279555457193,4.906626673032808e-9,5.851566596921579e-8,LSvsNL,up
DPP4,519.5951507360469,1.4951282638392427,0.19795329997505318,1.9838861311201193e-16,1.00075349154609e-14,LSvsNL,up
SPC25,193.7676779606441,1.2519052744607453,0.19410596142824718,4.4522232399379444e-12,9.879434711244813e-11,LSvsNL,up
ABCB11,33.314026580441784,-1.7403546540833774,0.27060724134926833,9.86611762863197e-14,2.978723952451098e-12,LSvsNL,down
DHRS9,371.0098561294989,1.2741625543338309,0.33970504937263024,2.4757782811885673e-7,2.0475594002721942e-6,LSvsNL,up
LINC01124,16.641105446010148,-1.5512213753857969,0.44981448592641743,2.1966502438176944e-6,1.4557401024206777e-5,LSvsNL,down
FSIP2,40.11968390400371,-1.1100502278588562,0.2737469113526894,1.048340034014309e-6,7.400342100171413e-6,LSvsNL,down
LINC01473,213.1977294978288,-1.1974903352020787,0.1820391332354322,5.800596384632846e-13,1.5221177233536562e-11,LSvsNL,down
CD28,22.8086286787018,1.8424555964726255,0.41690847670453707,1.3849925386159198e-8,1.4967687162167923e-7,LSvsNL,up
ICOS,16.632060084693713,1.8582346790478883,0.552208981176962,1.1851541317418842e-6,8.279767123390721e-6,LSvsNL,up
NRP2,232.06888288304353,1.0044786379088562,0.22462354975530766,1.2661873670476466e-7,1.1226354477595482e-6,LSvsNL,up
ADAM23,43.368937325020255,2.319671480956021,0.32816448692690575,4.419560411283847e-16,2.080780282912566e-14,LSvsNL,up
MYOSLID,17.71219022551847,1.003527495346859,0.29749338527095714,3.407950669999066e-5,1.7003564320305773e-4,LSvsNL,up
ACADL,110.47759955449074,-1.4481567088773464,0.22245411778926552,8.522137826218709e-14,2.597093521787439e-12,LSvsNL,down
ERBB4,44.297093316960044,-2.538813113074804,0.3286112466523571,2.1079323003613213e-20,1.870991494796117e-18,LSvsNL,down
LINC02862,6.159538001581268,-1.4201859240514603,0.5076819346588192,2.540471443008925e-5,1.3079200522597137e-4,LSvsNL,down
RUFY4,20.50456091092959,3.8340116147728875,0.6266464359255847,1.0930134361231226e-17,6.828391247287647e-16,LSvsNL,up
CXCR1,79.01066253086223,2.755483891874785,0.29358841662857055,1.6547101435350733e-25,2.8593039214298076e-23,LSvsNL,up
GPBAR1,34.31827679413739,1.382235023999619,0.35622399341173827,4.793873605402637e-7,3.6816495968111124e-6,LSvsNL,up
VIL1,7.565879619918335,-1.8341223171419014,0.6885022939523286,1.380108878596293e-5,7.59901983560664e-5,LSvsNL,down
PLCD4,100.55762074082519,1.2601156716446347,0.24571958431080876,5.187367537922186e-9,6.1502489721511e-8,LSvsNL,up
DES,600.4506404059292,-2.2371320380506794,0.7024214466892731,4.9256780351399504e-8,4.7642145766645496e-7,LSvsNL,down
AP1S3,37.12238194164811,1.1936346883021178,0.16773984737189718,4.116189817351089e-14,1.3371854240646745e-12,LSvsNL,up
CCL20,58.94997064726504,1.2877545027592991,0.5816777358704184,1.0340588383962488e-4,4.6021216125545126e-4,LSvsNL,up
LINC00471,23.07840334774755,-1.0034479477657032,0.22962537984884615,5.836745405453877e-7,4.389178500962376e-6,LSvsNL,down
NPPC,22.788712350835556,1.2026456372384686,0.6009720133316407,1.4648259431775202e-4,6.251489173681676e-4,LSvsNL,up
UGT1A7,195.35286936356943,2.409556725081003,0.3402106411516876,1.819325490658941e-16,9.292862875714836e-15,LSvsNL,up
MROH2A,35.51072868547335,-1.3579966347911765,0.3190253699628731,7.377925673473725e-8,6.911167630578646e-7,LSvsNL,down
COL6A3,1576.359700461532,1.023003355655392,0.18852107353730424,6.658981561235402e-10,9.674582960567678e-9,LSvsNL,up
HES6,75.35961106297941,1.0863746727545718,0.21813186040123425,2.6945369358466917e-8,2.7543966928230216e-7,LSvsNL,up
BHLHE40,1386.3930009564758,1.3185096504106182,0.28232916154982296,7.4072710713932615e-9,8.455116234198225e-8,LSvsNL,up
SSUH2,29.226395016104778,1.3118972566108347,0.37721756348609703,3.939036889501411e-6,2.4818377112556794e-5,LSvsNL,up
CPNE9,28.754687945211785,-1.6267850632415044,0.309902695043259,5.963158973437048e-10,8.757648391097466e-9,LSvsNL,down
IRAK2,194.37207329487518,1.0218908862074585,0.17524906888004105,4.127992176740814e-10,6.266446441757106e-9,LSvsNL,up
SLC6A11,527.758673602141,1.1290960163613968,0.17542934245440697,3.697148349917081e-12,8.387259866997647e-11,LSvsNL,up
WNT7A,73.78892558879384,1.4062786742086095,0.2794762348810473,2.5584142910152885e-9,3.279899236697816e-8,LSvsNL,up
SLC4A7,198.51202877721138,1.1354171296626474,0.14872140377027837,3.750403979655431e-16,1.813030114331642e-14,LSvsNL,up
CCR4,33.55903268805858,1.5325043518361208,0.3292163702687759,1.1285365267931929e-8,1.2461467576275888e-7,LSvsNL,up
HHATL,9.499973561458297,-2.912395469091451,0.8690641256852184,1.1196705444285859e-7,1.008137951948643e-6,LSvsNL,down
ACKR2,272.9780116570792,3.3924726824153164,0.289413703456337,1.4762989493186375e-40,9.991468264076094e-38,LSvsNL,up
CXCR6,50.58280989179676,1.8639883249596723,0.3167718552332179,1.7277477326151343e-11,3.4182468234917937e-10,LSvsNL,up
CCR3,28.783613278700617,-1.4345885556825133,0.3467812138639496,3.4582634672488873e-7,2.7308008506817536e-6,LSvsNL,down
CCR1,85.54676053580653,1.5337535167304386,0.3316759678433272,1.8972736452008203e-8,1.9998323049316628e-7,LSvsNL,up
CCR2,54.82329619615071,1.0440351071615221,0.4521590839818063,2.6487023593588086e-4,0.0010506195951908456,LSvsNL,up
CCR5,27.330043834197706,1.330357036279635,0.43529118804048733,1.2255574522075165e-5,6.808047091725955e-5,LSvsNL,up
